year,day,hhour,T_air,T_air_K,rglobal,parin,eair,eair_Pa,P_kPa,P_Pa,vpd,vpd_Pa,wind,CO2,ustar,Tsoil,soilmoisture,zcanopy,lai
2012.0,48.0,1.0,4.774,277.92398,0.0,0.0,0.727214,727.214,86.087,86087.0,0.13170391,131.70392,5.936,385.687,0.3587,13.183,0.01,1.0,0.2
2012.0,48.0,1.5,3.749,276.899,0.0,0.0,0.7197639,719.76385,86.116,86116.0,0.07959363,79.59363,5.219,385.478,0.246,12.403,0.01,1.0,0.2
2012.0,48.0,2.0,3.572,276.722,0.0,0.0,0.7314544,731.45435,86.142,86142.0,0.05799536,57.99536,2.867,385.492,0.2233,12.218,0.01,1.0,0.2
2012.0,48.0,2.5,3.705,276.85498,0.0,0.0,0.7224645,722.4645,86.146,86146.0,0.07442084,74.42084,2.017,385.493,0.1334,12.29,0.01,1.0,0.2
2012.0,48.0,3.0,3.493,276.643,0.0,0.0,0.7124797,712.47974,86.153,86153.0,0.07258539,72.58539,1.799,385.485,0.108,12.207,0.01,1.0,0.2
2012.0,48.0,3.5,3.312,276.462,0.0,0.0,0.7079483,707.9483,86.146,86146.0,0.067149594,67.1496,1.13,385.53,0.1,12.165,0.01,1.0,0.2
2012.0,48.0,4.0,3.367,276.517,0.0,0.0,0.7106359,710.6359,86.131,86131.0,0.067477785,67.47778,0.75,385.494,0.1,12.165,0.01,1.0,0.2
2012.0,48.0,4.5,3.431,276.581,0.0,0.0,0.72598886,725.9889,86.13,86130.0,0.05564868,55.64868,0.921,385.49,0.1,12.165,0.01,1.0,0.2
2012.0,48.0,5.0,3.437,276.587,0.0,0.0,0.73583704,735.83704,86.137,86137.0,0.046134584,46.134583,0.75,385.479,0.1151,12.165,0.01,1.0,0.2
2012.0,48.0,5.5,3.6,276.75,0.0,0.0,0.7413641,741.36414,86.159,86159.0,0.04964856,49.64856,0.75,385.46,0.1665,12.271,0.01,1.0,0.2
2012.0,48.0,6.0,3.478,276.628,0.0,0.0,0.7413061,741.30615,86.184,86184.0,0.04292987,42.92987,1.321,385.469,0.1129,12.165,0.01,1.0,0.2
2012.0,48.0,6.5,3.336,276.486,0.0,0.0,0.7383869,738.3869,86.203,86203.0,0.038026366,38.026367,1.423,385.511,0.1371,12.165,0.01,1.0,0.2
2012.0,48.0,7.0,3.288,276.438,0.0,0.0,0.7427283,742.7283,86.225,86225.0,0.031054992,31.054993,1.057,385.521,0.1832,12.023,0.01,1.0,0.2
2012.0,48.0,7.5,3.317,276.46698,9.74,22.401999,0.7357848,735.78485,86.245,86245.0,0.039585143,39.585144,2.088,385.433,0.1472,12.06,0.01,1.0,0.2
2012.0,48.0,8.0,3.16,276.31,35.4,81.42,0.6997925,699.7925,86.26,86260.0,0.06701935,67.01935,2.868,385.101,0.1,9.95,0.01,1.0,0.2
2012.0,48.0,8.5,3.344,276.494,62.42,143.566,0.7039421,703.94214,86.288,86288.0,0.07290814,72.90814,1.409,385.523,0.1,10.233,0.01,1.0,0.2
2012.0,48.0,9.0,3.678,276.828,68.61,157.803,0.7287869,728.78687,86.332,86332.0,0.066584475,66.58447,1.76,385.6,0.1889,10.45,0.01,1.0,0.2
2012.0,48.0,9.5,3.915,277.065,79.7,183.30998,0.7392372,739.2372,86.352,86352.0,0.069512025,69.512024,1.276,385.645,0.1715,10.9,0.01,1.0,0.2
2012.0,48.0,10.0,4.22,277.37,142.9,328.66998,0.7535948,753.5948,86.357,86357.0,0.07266272,72.66272,2.431,385.854,0.2577,12.643,0.02,1.0,0.2
2012.0,48.0,10.5,4.59,277.74,123.7,284.50998,0.7417459,741.7459,86.373,86373.0,0.10619922,106.19922,2.563,385.911,0.252,12.6,0.01,1.0,0.2
2012.0,48.0,11.0,4.739,277.889,144.9,333.27,0.7422605,742.2605,86.388,86388.0,0.11456305,114.56305,2.792,385.482,0.2778,13.113,0.01,1.0,0.2
2012.0,48.0,11.5,4.561,277.711,157.4,362.02,0.7300067,730.0067,86.4,86400.0,0.11622094,116.22095,0.91,385.205,0.366,13.56,0.02,1.0,0.2
2012.0,48.0,12.0,4.175,277.32498,112.1,257.83,0.7305611,730.5611,86.393,86393.0,0.09309076,93.09076,2.321,385.819,0.2021,10.467,0.01,1.0,0.2
2012.0,48.0,12.5,4.806,277.956,265.1,609.73,0.75308275,753.08276,86.366,86366.0,0.10775738,107.757385,1.087,386.62,0.1436,11.24,0.02,1.0,0.2
2012.0,48.0,13.0,5.467,278.617,154.2,354.65997,0.7557195,755.7195,86.337,86337.0,0.14565918,145.65918,1.559,385.094,0.1569,13.99,0.02,1.0,0.2
2012.0,48.0,13.5,5.537,278.68698,271.2,623.76,0.7602765,760.2765,86.313,86313.0,0.1454917,145.4917,2.58,385.9,0.2212,12.6,0.02,1.0,0.2
2012.0,48.0,14.0,5.886,279.03598,224.3,515.89,0.72321063,723.21063,86.287,86287.0,0.20472907,204.72906,2.693,385.995,0.32,15.457,0.02,1.0,0.2
2012.0,48.0,14.5,5.561,278.711,161.8,372.13998,0.74696034,746.9603,86.293,86293.0,0.16031738,160.31738,3.498,384.796,0.2868,14.47,0.02,1.0,0.2
2012.0,48.0,15.0,5.433,278.583,194.6,447.58002,0.7686157,768.6157,86.297,86297.0,0.1306388,130.6388,3.375,385.878,0.2712,14.573,0.02,1.0,0.2
2012.0,48.0,15.5,5.444,278.594,206.8,475.63998,0.7831738,783.1738,86.294,86294.0,0.11676526,116.76526,3.143,385.878,0.262,14.433,0.02,1.0,0.2
2012.0,48.0,16.0,5.798,278.948,152.9,351.66998,0.77371234,773.71234,86.293,86293.0,0.14859326,148.59326,3.854,384.866,0.3303,14.714,0.02,1.0,0.2
2012.0,48.0,16.5,6.006,279.156,90.6,208.37999,0.77118134,771.18134,86.296,86296.0,0.16449304,164.49304,3.152,388.059,0.2933,13.733,0.02,1.0,0.2
2012.0,48.0,17.0,6.031,279.181,41.2,94.76,0.77408224,774.0822,86.297,86297.0,0.16320862,163.20862,2.752,386.674,0.2227,13.667,0.02,1.0,0.2
2012.0,48.0,17.5,6.192,279.34198,35.44,81.51199,0.75994885,759.94885,86.308,86308.0,0.18782087,187.82086,3.159,386.344,0.2688,13.475,0.02,1.0,0.2
2012.0,48.0,18.0,6.33,279.47998,14.34,32.982,0.74806106,748.06104,86.348,86348.0,0.20877416,208.77417,3.623,386.068,0.3048,13.167,0.01,1.0,0.2
2012.0,48.0,18.5,6.285,279.435,0.0,0.0,0.7482022,748.2022,86.359,86359.0,0.20567188,205.67188,2.705,386.309,0.2005,13.3,0.02,1.0,0.2
2012.0,48.0,19.0,6.075,279.225,0.0,0.0,0.74649435,746.4943,86.364,86364.0,0.19365057,193.65057,2.182,386.571,0.163,13.354,0.02,1.0,0.2
2012.0,48.0,19.5,5.53,278.68,0.0,0.0,0.727717,727.717,86.382,86382.0,0.17761254,177.61255,1.103,386.55,0.102,13.271,0.02,1.0,0.2
2012.0,48.0,20.0,5.25,278.4,0.0,0.0,0.7209698,720.9698,86.415,86415.0,0.16691852,166.91852,1.311,386.638,0.1593,13.259,0.02,1.0,0.2
2012.0,48.0,20.5,4.528,277.67798,0.0,0.0,0.72556704,725.567,86.442,86442.0,0.11871149,118.71149,0.75,387.19,0.1119,13.211,0.02,1.0,0.2
2012.0,48.0,21.0,4.822,277.972,0.0,0.0,0.7396529,739.6529,86.46,86460.0,0.12214825,122.148254,1.624,387.294,0.1113,13.245,0.02,1.0,0.2
2012.0,48.0,21.5,4.671,277.82098,0.0,0.0,0.7351612,735.1612,86.479,86479.0,0.11759943,117.59943,0.945,387.836,0.1852,13.211,0.02,1.0,0.2
2012.0,48.0,22.0,4.207,277.357,0.0,0.0,0.72334677,723.34674,86.488,86488.0,0.10215784,102.15784,0.856,387.636,0.16,13.08,0.01,1.0,0.2
2012.0,48.0,22.5,3.776,276.926,0.0,0.0,0.7166362,716.63617,86.487,86487.0,0.08424286,84.24286,1.353,388.81,0.1,12.403,0.01,1.0,0.2
2012.0,48.0,23.0,3.906,277.056,0.0,0.0,0.7128685,712.8685,86.502,86502.0,0.09537024,95.37024,1.09,387.95,0.1,12.567,0.01,1.0,0.2
2012.0,48.0,23.5,3.11,276.25998,0.0,0.0,0.6946948,694.6948,86.506,86506.0,0.069407225,69.40723,1.349,387.122,0.1,12.005,0.02,1.0,0.2
2012.0,49.0,0.0,3.918,277.068,0.0,0.0,0.7102136,710.2136,86.515,86515.0,0.09870685,98.70685,0.75,386.547,0.1,12.567,0.01,1.0,0.2
2012.0,49.0,0.5,4.139,277.289,0.0,0.0,0.6966809,696.6809,86.513,86513.0,0.12489514,124.89514,1.962,386.225,0.1521,13.095,0.01,1.0,0.2
2012.0,49.0,1.0,4.365,277.51498,0.0,0.0,0.70760494,707.6049,86.503,86503.0,0.12709217,127.09216,3.191,385.503,0.1,13.211,0.02,1.0,0.2
2012.0,49.0,1.5,4.915,278.065,0.0,0.0,0.714224,714.224,86.491,86491.0,0.15318903,153.18903,3.095,385.314,0.1,13.245,0.02,1.0,0.2
2012.0,49.0,2.0,4.778,277.92798,0.0,0.0,0.7105469,710.54694,86.488,86488.0,0.14861017,148.61017,2.63,385.611,0.1,13.245,0.01,1.0,0.2
2012.0,49.0,2.5,4.646,277.796,0.0,0.0,0.70752925,707.52924,86.471,86471.0,0.14374438,143.74438,1.806,385.741,0.1179,13.211,0.01,1.0,0.2
2012.0,49.0,3.0,4.713,277.863,0.0,0.0,0.7101324,710.13245,86.453,86453.0,0.1451366,145.1366,1.721,385.525,0.1,13.245,0.01,1.0,0.2
2012.0,49.0,3.5,3.907,277.057,0.0,0.0,0.69049025,690.49023,86.45,86450.0,0.11780408,117.80408,0.832,386.224,0.1188,12.607,0.01,1.0,0.2
2012.0,49.0,4.0,2.8,275.94998,0.0,0.0,0.6735611,673.5611,86.447,86447.0,0.073937625,73.93762,1.265,386.083,0.1,11.813,0.01,1.0,0.2
2012.0,49.0,4.5,3.228,276.378,0.0,0.0,0.6891122,689.1122,86.451,86451.0,0.08139569,81.39569,1.133,385.563,0.1,12.005,0.01,1.0,0.2
2012.0,49.0,5.0,2.098,275.248,0.0,0.0,0.6514519,651.4519,86.448,86448.0,0.059625246,59.625244,1.549,372.007,0.1,11.231,0.01,1.0,0.2
2012.0,49.0,5.5,1.481,274.63098,0.0,0.0,0.63648224,636.48224,86.46,86460.0,0.043889403,43.889404,1.659,385.181,0.1,10.832,0.02,1.0,0.2
2012.0,49.0,6.0,1.603,274.753,0.0,0.0,0.6482993,648.29926,86.354,86354.0,0.038049806,38.049805,1.423,385.163,0.1,10.832,0.01,1.0,0.2
2012.0,49.0,6.5,1.425,274.57498,0.0,0.0,0.64028907,640.28906,86.381,86381.0,0.037355103,37.355103,1.625,385.197,0.1,10.795,0.01,1.0,0.2
2012.0,49.0,7.0,2.225,275.375,0.0,0.0,0.68111026,681.1103,86.522,86522.0,0.036438476,36.438477,1.903,385.288,0.1221,11.331,0.01,1.0,0.2
2012.0,49.0,7.5,3.447,276.597,28.34,65.182,0.6988324,698.8324,86.549,86549.0,0.0836883,83.68829,1.451,384.789,0.1055,9.95,0.01,1.0,0.2
2012.0,49.0,8.0,1.772,274.922,108.2,248.85999,0.62913126,629.1313,86.572,86572.0,0.06557318,65.57318,1.22,387.714,0.1,9.825,0.01,1.0,0.2
2012.0,49.0,8.5,3.687,276.837,216.3,497.49,0.718843,718.84296,86.586,86586.0,0.07703528,77.03528,1.146,387.686,0.1238,12.39,0.01,1.0,0.2
2012.0,49.0,9.0,5.343,278.49298,341.8,786.13995,0.7755714,775.5714,86.591,86591.0,0.11807654,118.07654,1.259,387.796,0.1257,13.0,0.02,1.0,0.2
2012.0,49.0,9.5,6.77,279.91998,465.8,1071.34,0.760832,760.83203,86.593,86593.0,0.22542217,225.42218,0.75,387.859,0.1,13.567,0.02,1.0,0.2
2012.0,49.0,10.0,7.191,280.341,547.1,1258.33,0.7354265,735.4265,86.6,86600.0,0.27972126,279.72125,1.574,387.401,0.168,12.4,0.02,1.0,0.2
2012.0,49.0,10.5,8.29,281.44,637.0,1465.1,0.6931785,693.17847,86.583,86583.0,0.40093812,400.9381,1.382,387.688,0.2397,9.75,0.02,1.0,0.2
2012.0,49.0,11.0,9.06,282.21,712.0,1637.6,0.6527146,652.7146,86.564,86564.0,0.49990687,499.90686,1.494,387.532,0.1285,9.9,0.02,1.0,0.2
2012.0,49.0,11.5,10.07,283.22,768.9,1768.47,0.6146292,614.6292,86.54,86540.0,0.6189095,618.9095,1.422,387.707,0.2991,9.775,0.03,1.0,0.2
2012.0,49.0,12.0,10.66,283.81,809.0,1860.7,0.56416816,564.16815,86.523,86523.0,0.7189129,718.9129,2.107,387.257,0.3081,9.65,0.03,1.0,0.2
2012.0,49.0,12.5,11.22,284.37,834.0,1918.2,0.48130468,481.3047,86.492,86492.0,0.8504147,850.4147,2.641,386.814,0.2706,9.167,0.04,1.0,0.2
2012.0,49.0,13.0,12.14,285.29,836.0,1922.7999,0.4694122,469.4122,86.434,86434.0,0.94574,945.74,2.208,386.847,0.282,8.0,0.04,1.0,0.2
2012.0,49.0,13.5,12.52,285.66998,823.0,1892.8999,0.42878303,428.78302,86.386,86386.0,1.0221436,1022.1436,2.33,386.677,0.258,13.98,0.04,1.0,0.2
2012.0,49.0,14.0,13.21,286.36,792.1,1821.83,0.37630764,376.30765,86.359,86359.0,1.1416252,1141.6251,3.002,386.122,0.4267,16.3,0.04,1.0,0.2
2012.0,49.0,14.5,13.4,286.55,740.6,1703.3799,0.3543472,354.3472,86.329,86329.0,1.1825042,1182.5042,2.553,385.989,0.2556,16.75,0.04,1.0,0.2
2012.0,49.0,15.0,13.89,287.04,667.8,1535.94,0.39201492,392.01492,86.301,86301.0,1.1945955,1194.5955,1.401,386.18,0.3886,14.8,0.04,1.0,0.2
2012.0,49.0,15.5,14.31,287.46,585.4,1346.42,0.40265614,402.65613,86.267,86267.0,1.2277251,1227.7251,1.855,386.239,0.1338,15.267,0.04,1.0,0.2
2012.0,49.0,16.0,14.87,288.02,486.2,1118.26,0.41140154,411.40155,86.236,86236.0,1.2789866,1278.9866,1.65,386.425,0.2766,12.35,0.05,1.0,0.2
2012.0,49.0,16.5,14.6,287.75,380.5,875.14996,0.41646188,416.46188,86.222,86222.0,1.244757,1244.7571,2.014,386.145,0.2251,12.94,0.04,1.0,0.2
2012.0,49.0,17.0,14.57,287.72,269.2,619.16003,0.45662722,456.62723,86.203,86203.0,1.201379,1201.3789,2.746,386.207,0.3211,13.667,0.04,1.0,0.2
2012.0,49.0,17.5,14.32,287.47,157.3,361.79,0.47320774,473.20773,86.2,86200.0,1.1582313,1158.2312,2.134,386.147,0.2551,14.45,0.04,1.0,0.2
2012.0,49.0,18.0,13.7,286.85,53.95,124.085,0.4498413,449.84128,86.198,86198.0,1.1173127,1117.3126,3.245,385.957,0.2472,16.475,0.04,1.0,0.2
2012.0,49.0,18.5,12.11,285.25998,0.0,0.0,0.38685843,386.85843,86.202,86202.0,1.0254976,1025.4976,2.94,385.504,0.1092,16.84,0.03,1.0,0.2
2012.0,49.0,19.0,10.87,284.02,0.0,0.0,0.3920205,392.0205,86.224,86224.0,0.90911525,909.11523,2.846,385.505,0.1,16.4,0.03,1.0,0.2
2012.0,49.0,19.5,9.65,282.8,0.0,0.0,0.398067,398.067,86.247,86247.0,0.8012334,801.2334,2.834,385.56,0.1408,15.722,0.03,1.0,0.2
2012.0,49.0,20.0,8.73,281.88,0.0,0.0,0.40668482,406.6848,86.268,86268.0,0.72053623,720.53625,2.361,385.697,0.1595,15.332,0.03,1.0,0.2
2012.0,49.0,20.5,8.19,281.34,0.0,0.0,0.4117651,411.7651,86.289,86289.0,0.67494726,674.94727,2.357,385.751,0.1229,15.174,0.03,1.0,0.2
2012.0,49.0,21.0,6.852,280.00198,0.0,0.0,0.42342293,423.42294,86.299,86299.0,0.568402,568.402,2.043,385.877,0.1,14.542,0.03,1.0,0.2
2012.0,49.0,21.5,5.663,278.813,0.0,0.0,0.4434205,443.4205,86.302,86302.0,0.4702966,470.2966,2.083,385.698,0.1,14.206,0.02,1.0,0.2
2012.0,49.0,22.0,5.551,278.701,0.0,0.0,0.45855537,458.55536,86.321,86321.0,0.44809443,448.09442,2.018,385.932,0.1191,14.206,0.03,1.0,0.2
2012.0,49.0,22.5,6.142,279.292,0.0,0.0,0.44609454,446.09454,86.314,86314.0,0.49841064,498.41064,2.554,385.495,0.1,14.448,0.03,1.0,0.2
2012.0,49.0,23.0,4.961,278.111,0.0,0.0,0.44849947,448.49948,86.323,86323.0,0.42169914,421.69913,2.691,385.398,0.1,13.718,0.02,1.0,0.2
2012.0,49.0,23.5,5.189,278.339,0.0,0.0,0.4390917,439.0917,86.304,86304.0,0.4450349,445.03488,2.836,385.017,0.1,14.075,0.02,1.0,0.2
2012.0,50.0,0.0,5.743,278.893,0.0,0.0,0.44006822,440.0682,86.29,86290.0,0.47872928,478.72928,2.65,384.794,0.1,14.206,0.02,1.0,0.2
2012.0,50.0,0.5,6.424,279.574,0.0,0.0,0.46717593,467.17593,86.266,86266.0,0.49588084,495.88083,2.277,385.212,0.1,14.509,0.02,1.0,0.2
2012.0,50.0,1.0,6.76,279.91,0.0,0.0,0.49458826,494.58826,86.237,86237.0,0.49098894,490.98895,2.158,384.969,0.1,14.509,0.02,1.0,0.2
2012.0,50.0,1.5,4.907,278.057,0.0,0.0,0.51117206,511.17206,86.224,86224.0,0.35575634,355.75635,1.553,386.002,0.1967,13.986,0.03,1.0,0.2
2012.0,50.0,2.0,5.063,278.21298,0.0,0.0,0.51915425,519.15424,86.222,86222.0,0.35725072,357.25073,1.98,384.135,0.1388,14.087,0.03,1.0,0.2
2012.0,50.0,2.5,6.36,279.50998,0.0,0.0,0.528341,528.341,86.173,86173.0,0.43047455,430.47455,2.066,385.511,0.1111,14.247,0.02,1.0,0.2
2012.0,50.0,3.0,2.98,276.13,0.0,0.0,0.51807654,518.07654,86.144,86144.0,0.23902436,239.02435,2.007,385.757,0.1,13.3,0.02,1.0,0.2
2012.0,50.0,3.5,4.164,277.314,0.0,0.0,0.5318685,531.8685,86.115,86115.0,0.29115203,291.15204,2.642,384.763,0.1,13.55,0.02,1.0,0.2
2012.0,50.0,4.0,4.862,278.012,0.0,0.0,0.5237975,523.7975,86.07,86070.0,0.3404151,340.4151,2.99,385.591,0.1,14.05,0.02,1.0,0.2
2012.0,50.0,4.5,4.266,277.416,0.0,0.0,0.51784295,517.84296,86.038,86038.0,0.31108227,311.08228,3.173,385.626,0.1,13.55,0.03,1.0,0.2
2012.0,50.0,5.0,3.212,276.362,0.0,0.0,0.51135033,511.35034,86.023,86023.0,0.2582865,258.2865,2.562,385.775,0.1,13.433,0.02,1.0,0.2
2012.0,50.0,5.5,1.213,274.363,0.0,0.0,0.5090646,509.0646,86.04,86040.0,0.15834098,158.34097,2.698,385.201,0.1,10.589,0.02,1.0,0.2
2012.0,50.0,6.0,2.76,275.91,0.0,0.0,0.5108003,510.8003,86.043,86043.0,0.2345827,234.5827,3.278,385.334,0.1,13.3,0.02,1.0,0.2
2012.0,50.0,6.5,1.418,274.568,0.0,0.0,0.500047,500.04703,86.036,86036.0,0.1772573,177.2573,2.83,385.319,0.1099,10.795,0.02,1.0,0.2
2012.0,50.0,7.0,1.315,274.465,0.0,0.0,0.49669906,496.69907,86.02,86020.0,0.1756152,175.6152,3.232,385.445,0.1168,10.658,0.02,1.0,0.2
2012.0,50.0,7.5,1.58,274.72998,30.31,69.713,0.49665147,496.65146,86.005,86005.0,0.18856613,188.56613,3.328,385.403,0.1314,9.92,0.02,1.0,0.2
2012.0,50.0,8.0,3.517,276.667,127.8,293.94,0.5149612,514.9612,85.98,85980.0,0.27143475,271.43475,3.567,385.408,0.1635,10.04,0.02,1.0,0.2
2012.0,50.0,8.5,6.695,279.845,236.8,544.64,0.5374812,537.4812,85.95,85950.0,0.4437052,443.7052,3.291,385.645,0.2314,14.357,0.03,1.0,0.2
2012.0,50.0,9.0,9.56,282.71,349.3,803.38995,0.51559174,515.59174,85.936,85936.0,0.6764838,676.4838,3.581,385.556,0.3178,14.7,0.02,1.0,0.2
2012.0,50.0,9.5,10.76,283.91,461.0,1060.2999,0.4958647,495.8647,85.917,85917.0,0.79578596,795.78595,5.868,385.726,0.4508,14.867,0.03,1.0,0.2
2012.0,50.0,10.0,11.13,284.28,569.8,1310.5399,0.4957114,495.7114,85.907,85907.0,0.8280839,828.08386,7.423,385.674,0.5679,14.35,0.03,1.0,0.2
2012.0,50.0,10.5,11.63,284.78,618.3,1422.09,0.4737101,473.71008,85.909,85909.0,0.8946389,894.6389,7.396,385.711,0.4851,15.575,0.03,1.0,0.2
2012.0,50.0,11.0,11.94,285.09,566.8,1303.6399,0.45080882,450.80884,85.916,85916.0,0.9458251,945.8251,6.264,385.581,0.4411,11.95,0.03,1.0,0.2
2012.0,50.0,11.5,12.54,285.69,517.2,1189.56,0.41326094,413.26093,85.88,85880.0,1.0395738,1039.5737,5.967,385.315,0.4757,15.8,0.04,1.0,0.2
2012.0,50.0,12.0,12.82,285.97,656.4,1509.72,0.37356,373.56,85.883,85883.0,1.1061726,1106.1726,4.764,384.846,0.3935,16.95,0.03,1.0,0.2
2012.0,50.0,12.5,13.67,286.82,841.0,1934.2999,0.31419623,314.19623,85.83,85830.0,1.2499057,1249.9058,5.936,385.029,0.4521,16.333,0.04,1.0,0.2
2012.0,50.0,13.0,13.86,287.00998,845.0,1943.5,0.27601132,276.01132,85.769,85769.0,1.3075153,1307.5153,6.711,384.632,0.5322,16.7,0.04,1.0,0.2
2012.0,50.0,13.5,14.07,287.22,830.0,1909.0,0.27528355,275.28354,85.715,85715.0,1.3299618,1329.9618,8.168,384.318,0.661,15.567,0.04,1.0,0.2
2012.0,50.0,14.0,14.22,287.37,789.3,1815.3899,0.29252332,292.52332,85.686,85686.0,1.3283917,1328.3917,7.173,384.154,0.5555,16.75,0.04,1.0,0.2
2012.0,50.0,14.5,14.55,287.69998,743.2,1709.36,0.30837804,308.37805,85.652,85652.0,1.3474853,1347.4854,7.926,384.148,0.6298,14.7,0.05,1.0,0.2
2012.0,50.0,15.0,14.52,287.66998,704.4,1620.12,0.3626129,362.6129,85.629,85629.0,1.2900479,1290.0479,8.272,384.771,0.7641,15.167,0.04,1.0,0.2
2012.0,50.0,15.5,14.11,287.25998,496.9,1142.87,0.36780065,367.80066,85.628,85628.0,1.2416081,1241.6082,7.702,384.6,0.5636,11.3,0.04,1.0,0.2
2012.0,50.0,16.0,14.23,287.38,511.2,1175.76,0.32527173,325.27173,85.613,85613.0,1.2966915,1296.6915,8.675,384.484,0.7148,11.3,0.04,1.0,0.2
2012.0,50.0,16.5,14.1,287.25,399.6,919.08,0.29809925,298.09924,85.636,85636.0,1.310269,1310.269,7.803,384.345,0.6433,13.22,0.04,1.0,0.2
2012.0,50.0,17.0,13.73,286.88,257.1,591.33,0.28898805,288.98807,85.685,85685.0,1.2812268,1281.2268,6.98,384.351,0.5457,12.967,0.04,1.0,0.2
2012.0,50.0,17.5,13.26,286.41,171.6,394.68,0.2770277,277.0277,85.715,85715.0,1.2458668,1245.8668,7.31,384.043,0.5613,14.833,0.04,1.0,0.2
2012.0,50.0,18.0,12.58,285.72998,63.69,146.487,0.31473398,314.73398,85.74,85740.0,1.141913,1141.9131,6.804,384.053,0.5176,15.35,0.03,1.0,0.2
2012.0,50.0,18.5,11.73,284.88,0.0,0.0,0.34640384,346.40384,85.772,85772.0,1.0310159,1031.0159,6.08,384.144,0.4238,16.798,0.03,1.0,0.2
2012.0,50.0,19.0,11.1,284.25,0.0,0.0,0.36413994,364.13995,85.808,85808.0,0.9570219,957.0219,5.948,384.25,0.4451,16.515,0.03,1.0,0.2
2012.0,50.0,19.5,10.72,283.87,0.0,0.0,0.35305557,353.05557,85.845,85845.0,0.93516284,935.16284,6.782,384.316,0.5221,16.521,0.03,1.0,0.2
2012.0,50.0,20.0,9.61,282.75998,0.0,0.0,0.35052675,350.52676,85.903,85903.0,0.8455573,845.55725,4.739,384.614,0.3575,15.838,0.03,1.0,0.2
2012.0,50.0,20.5,8.26,281.41,0.0,0.0,0.356292,356.29202,85.957,85957.0,0.7356023,735.6023,2.805,384.638,0.2169,15.105,0.03,1.0,0.2
2012.0,50.0,21.0,7.437,280.587,0.0,0.0,0.39463452,394.63452,86.029,86029.0,0.63773924,637.73926,1.453,384.618,0.1,14.815,0.03,1.0,0.2
2012.0,50.0,21.5,6.929,280.07898,0.0,0.0,0.4676081,467.6081,86.071,86071.0,0.5294708,529.4708,0.75,384.633,0.1335,14.533,0.03,1.0,0.2
2012.0,50.0,22.0,6.824,279.974,0.0,0.0,0.52441305,524.413,86.11,86110.0,0.46550682,465.50684,1.092,384.417,0.1222,14.477,0.03,1.0,0.2
2012.0,50.0,22.5,7.106,280.25598,0.0,0.0,0.54988784,549.8878,86.149,86149.0,0.45936388,459.3639,1.049,384.65,0.1342,14.533,0.02,1.0,0.2
2012.0,50.0,23.0,7.355,280.505,0.0,0.0,0.557742,557.742,86.163,86163.0,0.46886286,468.86285,0.85,384.699,0.1,14.589,0.03,1.0,0.2
2012.0,50.0,23.5,7.588,280.738,0.0,0.0,0.5214035,521.4035,86.173,86173.0,0.52167034,521.67035,1.317,384.833,0.1185,14.572,0.03,1.0,0.2
2012.0,51.0,0.0,7.325,280.475,0.0,0.0,0.5302454,530.2454,86.183,86183.0,0.49425262,494.25262,2.231,385.004,0.1,14.589,0.03,1.0,0.2
2012.0,51.0,0.5,6.169,279.319,0.0,0.0,0.5345632,534.5632,86.19,86190.0,0.4117038,411.7038,1.262,385.665,0.1126,14.077,0.03,1.0,0.2
2012.0,51.0,1.0,6.228,279.378,0.0,0.0,0.54228103,542.281,86.193,86193.0,0.407849,407.849,0.75,385.351,0.1381,14.077,0.03,1.0,0.2
2012.0,51.0,1.5,6.203,279.353,0.0,0.0,0.5738181,573.8181,86.176,86176.0,0.37467316,374.67316,1.479,385.402,0.1,14.032,0.03,1.0,0.2
2012.0,51.0,2.0,6.453,279.603,0.0,0.0,0.59857637,598.57635,86.185,86185.0,0.36640558,366.40558,1.129,385.277,0.3478,14.08,0.03,1.0,0.2
2012.0,51.0,2.5,6.247,279.397,0.0,0.0,0.60394835,603.94836,86.16,86160.0,0.34742743,347.42743,2.246,385.504,0.341,14.041,0.03,1.0,0.2
2012.0,51.0,3.0,6.117,279.267,0.0,0.0,0.60844463,608.44464,86.162,86162.0,0.3344316,334.43158,1.605,385.247,0.1044,14.033,0.03,1.0,0.2
2012.0,51.0,3.5,5.931,279.081,0.0,0.0,0.6090808,609.0808,86.168,86168.0,0.32175183,321.75183,1.946,385.354,0.1,13.929,0.02,1.0,0.2
2012.0,51.0,4.0,5.492,278.642,0.0,0.0,0.6026225,602.6225,86.176,86176.0,0.30032378,300.3238,1.778,385.241,0.2352,13.812,0.02,1.0,0.2
2012.0,51.0,4.5,4.207,277.357,0.0,0.0,0.59135187,591.35187,86.222,86222.0,0.2341527,234.15271,1.86,385.487,0.1983,13.74,0.02,1.0,0.2
2012.0,51.0,5.0,2.409,275.559,0.0,0.0,0.57366204,573.66205,86.272,86272.0,0.15335377,153.35376,1.534,385.344,0.1,12.4,0.02,1.0,0.2
2012.0,51.0,5.5,1.599,274.749,0.0,0.0,0.57318413,573.18414,86.311,86311.0,0.11296728,112.967285,1.768,384.533,0.1,11.992,0.03,1.0,0.2
2012.0,51.0,6.0,2.031,275.181,0.0,0.0,0.58167154,581.6715,86.324,86324.0,0.12601227,126.01227,2.011,385.115,0.1,12.088,0.02,1.0,0.2
2012.0,51.0,6.5,2.66,275.81,0.0,0.0,0.61109114,611.0911,86.347,86347.0,0.12901624,129.01624,1.583,384.688,0.1,12.083,0.03,1.0,0.2
